timestamp,open,high,low,close,volume
2025-09-03 15:46:00+00:00,158.175,158.175,158.175,158.175,100.0
2025-09-04 15:53:00+00:00,159.06,159.06,159.06,159.06,100.0
2025-09-10 19:29:00+00:00,159.04,159.04,159.03,159.03,300.0
2025-09-11 19:30:00+00:00,161.73,161.73,161.73,161.73,100.0
2025-09-11 19:39:00+00:00,161.87,161.87,161.87,161.87,100.0
2025-09-16 16:30:00+00:00,159.2,159.2,159.2,159.2,123.0
2025-09-16 16:31:00+00:00,159.2,159.2,159.2,159.2,177.0
2025-09-17 15:12:00+00:00,160.34,160.35,160.34,160.35,200.0
2025-09-17 17:27:00+00:00,159.89,159.89,159.89,159.89,200.0
2025-09-18 14:22:00+00:00,160.96,160.96,160.96,160.96,200.0
2025-09-18 16:14:00+00:00,160.93,160.94,160.93,160.94,300.0
2025-09-18 16:28:00+00:00,161.04,161.04,161.04,161.04,100.0
2025-09-19 14:00:00+00:00,160.57,160.57,160.57,160.57,100.0
2025-09-19 15:47:00+00:00,160.14,160.14,160.14,160.14,100.0
2025-09-19 17:01:00+00:00,160.47,160.47,160.47,160.47,192.0
2025-09-19 17:03:00+00:00,160.35,160.35,160.35,160.35,106.0
2025-09-19 19:35:00+00:00,160.72,160.72,160.72,160.72,107.0
2025-09-23 15:42:00+00:00,161.205,161.205,161.205,161.205,169.0
2025-09-29 19:34:00+00:00,160.73,160.73,160.73,160.73,104.0
2025-10-02 15:54:00+00:00,161.06,161.06,161.06,161.06,100.0
2025-10-02 18:03:00+00:00,161.485,161.485,161.485,161.485,100.0
2025-10-03 19:05:00+00:00,162.35,162.35,162.35,162.35,100.0
2025-10-03 19:37:00+00:00,162.395,162.395,162.395,162.395,100.0
2025-10-06 19:35:00+00:00,162.245,162.245,162.245,162.245,100.0
2025-10-07 19:31:00+00:00,160.97,160.97,160.97,160.97,137.0
2025-10-08 16:45:00+00:00,162.03,162.03,162.03,162.03,100.0
2025-10-08 16:52:00+00:00,162.03,162.03,162.03,162.03,100.0
2025-10-10 19:34:00+00:00,157.46,157.47,157.46,157.47,204.0
2025-10-10 19:40:00+00:00,157.17,157.24,157.17,157.24,300.0
2025-10-10 19:47:00+00:00,157.61,157.61,157.61,157.61,100.0
2025-10-14 15:30:00+00:00,158.92,158.92,158.92,158.92,179.0
2025-10-15 18:31:00+00:00,160.3,160.3,160.3,160.3,100.0
2025-10-23 15:52:00+00:00,161.195,161.195,161.195,161.195,100.0
2025-10-27 13:56:00+00:00,163.31,163.31,163.31,163.31,100.0
2025-10-31 18:03:00+00:00,160.02,160.02,160.02,160.02,179.0
2025-11-05 17:44:00+00:00,160.31,160.31,160.31,160.31,158.0
2025-11-07 16:58:00+00:00,157.625,157.625,157.625,157.625,100.0
2025-11-13 16:30:00+00:00,160.79,160.79,160.79,160.79,100.0
2025-11-13 19:06:00+00:00,160.03,160.03,160.03,160.03,100.0
2025-11-17 20:04:00+00:00,156.2,156.2,156.2,156.2,100.0
2025-11-18 15:32:00+00:00,156.27,156.27,156.27,156.27,100.0
2025-11-18 17:21:00+00:00,156.455,156.455,156.455,156.455,100.0
2025-11-19 15:34:00+00:00,156.83,156.83,156.83,156.83,100.0
2025-11-19 19:21:00+00:00,156.02,156.02,156.02,156.02,100.0
2025-11-20 15:57:00+00:00,157.88,157.88,157.88,157.88,100.0
2025-11-21 17:20:00+00:00,156.97,156.97,156.97,156.97,100.0
2025-11-21 17:24:00+00:00,157.16,157.16,157.16,157.16,100.0
2025-11-25 16:45:00+00:00,159.54,159.54,159.54,159.54,100.0
2025-11-25 16:50:00+00:00,159.67,159.67,159.67,159.67,100.0
2025-11-25 18:53:00+00:00,159.73,159.73,159.73,159.73,100.0
2025-11-25 20:19:00+00:00,159.985,159.985,159.985,159.985,100.0
2025-11-25 20:46:00+00:00,160.14,160.14,160.14,160.14,100.0
2025-11-25 20:48:00+00:00,160.21,160.21,160.21,160.21,100.0
2025-11-26 14:48:00+00:00,160.82,160.82,160.82,160.82,100.0
2025-11-26 15:34:00+00:00,160.95,160.95,160.95,160.95,100.0
2025-11-26 15:57:00+00:00,160.94,160.94,160.94,160.94,100.0
2025-11-26 16:42:00+00:00,161.28,161.28,161.28,161.28,100.0
2025-11-28 14:49:00+00:00,161.5,161.5,161.5,161.5,100.0
2025-12-01 15:22:00+00:00,161.36,161.36,161.36,161.36,100.0
2025-12-01 16:20:00+00:00,161.65,161.65,161.65,161.65,100.0
2025-12-01 16:21:00+00:00,161.72,161.72,161.72,161.72,115.0
2025-12-01 17:17:00+00:00,161.79,161.79,161.79,161.79,100.0
2025-12-01 19:36:00+00:00,161.54,161.54,161.54,161.54,100.0
2025-12-02 17:36:00+00:00,161.14,161.14,161.14,161.14,157.0
2025-12-02 18:01:00+00:00,160.77,160.77,160.77,160.77,100.0
2025-12-04 19:08:00+00:00,162.77,162.77,162.77,162.77,600.0
2025-12-04 19:10:00+00:00,162.75,162.76,162.75,162.76,526.0
2025-12-08 17:59:00+00:00,162.23,162.23,162.23,162.23,100.0
2025-12-09 16:50:00+00:00,162.33,162.33,162.33,162.33,100.0
2025-12-09 20:35:00+00:00,161.7,161.7,161.7,161.7,143.0
2025-12-10 17:18:00+00:00,162.12,162.12,162.12,162.12,200.0
2025-12-11 19:40:00+00:00,164.79,164.79,164.79,164.79,600.0
2025-12-16 17:24:00+00:00,161.92,161.93,161.92,161.93,200.0
2025-12-16 19:40:00+00:00,161.39,161.39,161.39,161.39,100.0
2025-12-18 18:25:00+00:00,162.03,162.05,162.03,162.05,600.0
2025-12-19 18:54:00+00:00,162.72,162.72,162.71,162.71,250.0
2025-12-22 19:40:00+00:00,163.72,163.72,163.72,163.72,100.0
2025-12-22 19:42:00+00:00,163.71,163.72,163.71,163.72,200.0
2025-12-22 19:45:00+00:00,163.7,163.7,163.7,163.7,300.0
2025-12-22 19:47:00+00:00,163.7,163.7,163.7,163.7,300.0
2025-12-22 19:48:00+00:00,163.71,163.71,163.71,163.71,300.0
2025-12-22 19:50:00+00:00,163.71,163.71,163.71,163.71,400.0
2025-12-22 19:52:00+00:00,163.71,163.71,163.71,163.71,200.0
2025-12-22 19:53:00+00:00,163.71,163.71,163.71,163.71,300.0
2025-12-22 19:55:00+00:00,163.68,163.68,163.68,163.68,300.0
2025-12-22 19:57:00+00:00,163.66,163.66,163.66,163.66,400.0
2025-12-22 19:59:00+00:00,163.66,163.66,163.66,163.66,300.0
2025-12-22 20:00:00+00:00,163.71,163.71,163.71,163.71,300.0
2025-12-22 20:02:00+00:00,163.72,163.73,163.72,163.73,200.0
2025-12-22 20:04:00+00:00,163.73,163.73,163.73,163.73,300.0
2025-12-22 20:05:00+00:00,163.73,163.73,163.73,163.73,500.0
2025-12-22 20:06:00+00:00,163.665,163.665,163.665,163.665,100.0
2025-12-22 20:07:00+00:00,163.71,163.71,163.71,163.71,300.0
2025-12-22 20:09:00+00:00,163.69,163.69,163.69,163.69,300.0
2025-12-22 20:15:00+00:00,163.74,163.74,163.74,163.74,400.0
2025-12-22 20:17:00+00:00,163.76,163.76,163.76,163.76,200.0
2025-12-22 20:19:00+00:00,163.75,163.75,163.75,163.75,400.0
2025-12-22 20:24:00+00:00,163.74,163.74,163.74,163.74,400.0
2025-12-22 20:26:00+00:00,163.76,163.76,163.76,163.76,400.0
2025-12-22 20:31:00+00:00,163.79,163.79,163.79,163.79,300.0
2025-12-22 20:32:00+00:00,163.8,163.8,163.8,163.8,300.0
2025-12-22 20:34:00+00:00,163.79,163.79,163.79,163.79,400.0
2025-12-22 20:36:00+00:00,163.77,163.77,163.77,163.77,293.0
2025-12-22 20:37:00+00:00,163.83,163.83,163.83,163.83,300.0
2025-12-22 20:39:00+00:00,163.83,163.83,163.83,163.83,400.0
2025-12-22 20:41:00+00:00,163.79,163.79,163.79,163.79,300.0
2025-12-22 20:43:00+00:00,163.78,163.78,163.78,163.78,400.0
2025-12-22 20:54:00+00:00,163.7,163.7,163.7,163.7,400.0
2025-12-30 20:34:00+00:00,163.29,163.29,163.29,163.29,100.0
2026-01-05 15:44:00+00:00,164.26,164.26,164.26,164.26,200.0
2026-01-07 17:42:00+00:00,165.675,165.675,165.675,165.675,100.0
2026-01-08 20:31:00+00:00,165.97,165.97,165.97,165.97,100.0
2026-01-09 20:58:00+00:00,166.895,166.895,166.895,166.895,185.0
2026-01-15 18:34:00+00:00,168.33,168.33,168.33,168.33,100.0
2026-01-15 20:59:00+00:00,167.78,167.78,167.78,167.78,129.0
2026-01-20 17:16:00+00:00,166.195,166.195,166.195,166.195,192.0
2026-01-21 19:29:00+00:00,166.83,166.83,166.83,166.83,200.0
2026-01-26 18:20:00+00:00,166.98,166.98,166.98,166.98,100.0
2026-01-26 18:25:00+00:00,167.015,167.015,167.015,167.015,100.0
2026-01-26 18:30:00+00:00,167.045,167.045,167.045,167.045,100.0
2026-01-26 18:40:00+00:00,166.975,166.975,166.975,166.975,124.0
2026-01-28 18:42:00+00:00,166.69,166.69,166.69,166.69,112.0
2026-01-29 17:26:00+00:00,165.715,165.715,165.715,165.715,178.0
2026-02-02 17:15:00+00:00,166.01,166.01,166.01,166.01,100.0
2026-02-06 20:32:00+00:00,167.59,167.59,167.59,167.59,100.0
2026-02-10 19:50:00+00:00,169.28,169.28,169.28,169.28,252.0
2026-02-10 19:55:00+00:00,169.19,169.19,169.19,169.19,130.0
2026-02-11 17:51:00+00:00,168.75,168.75,168.73,168.73,205.0
2026-02-17 17:29:00+00:00,167.38,167.38,167.38,167.38,172.0
2026-02-18 15:13:00+00:00,168.97,168.97,168.97,168.97,100.0
2026-02-24 18:27:00+00:00,167.85,167.85,167.85,167.85,100.0
2026-02-24 18:35:00+00:00,167.955,167.955,167.955,167.955,287.0
2026-02-25 20:47:00+00:00,168.41,168.41,168.41,168.41,100.0
2026-03-09 13:45:00+00:00,161.32,161.32,161.32,161.32,100.0
2026-03-09 19:23:00+00:00,163.94,163.94,163.94,163.94,299.0
2026-03-09 19:24:00+00:00,163.96,163.96,163.96,163.96,200.0
2026-03-09 19:26:00+00:00,164.01,164.01,164.01,164.01,100.0
2026-03-09 19:28:00+00:00,164.29,164.29,164.29,164.29,100.0
2026-03-10 19:11:00+00:00,164.07,164.07,164.07,164.07,100.0
2026-03-13 18:55:00+00:00,160.59,160.59,160.59,160.59,100.0
2026-03-16 17:26:00+00:00,161.48,161.48,161.48,161.48,155.0
2026-03-16 18:29:00+00:00,161.67,161.67,161.65,161.65,336.0
2026-03-17 15:54:00+00:00,162.26,162.26,162.26,162.26,125.0
2026-03-24 15:54:00+00:00,159.97,159.97,159.97,159.97,100.0
2026-03-24 17:29:00+00:00,159.34,159.34,159.34,159.34,200.0
2026-03-24 17:52:00+00:00,159.23,159.23,159.23,159.23,100.0
2026-03-24 18:06:00+00:00,159.45,159.45,159.45,159.45,100.0
2026-03-24 18:18:00+00:00,159.25,159.25,159.25,159.25,100.0
2026-03-24 18:21:00+00:00,159.38,159.38,159.38,159.38,100.0
2026-03-24 18:29:00+00:00,159.51,159.51,159.51,159.51,100.0
2026-03-24 19:06:00+00:00,159.85,159.85,159.85,159.85,100.0
2026-03-24 19:17:00+00:00,159.81,159.81,159.81,159.81,200.0
2026-03-24 19:24:00+00:00,159.7,159.7,159.7,159.7,200.0
2026-03-24 19:28:00+00:00,159.6,159.6,159.6,159.6,200.0
2026-03-24 19:43:00+00:00,159.63,159.63,159.63,159.63,200.0
2026-03-24 19:50:00+00:00,159.39,159.39,159.39,159.39,200.0
2026-03-24 19:57:00+00:00,159.18,159.18,159.18,159.18,200.0
2026-03-25 18:26:00+00:00,160.49,160.49,160.49,160.49,1100.0
2026-03-27 14:00:00+00:00,157.14,157.14,157.14,157.14,1200.0
2026-03-30 14:25:00+00:00,156.54,156.54,156.54,156.54,200.0
2026-03-31 15:34:00+00:00,157.05,157.05,157.05,157.05,100.0
2026-03-31 15:35:00+00:00,157.15,157.15,157.15,157.15,100.0
2026-04-01 19:46:00+00:00,160.09,160.09,160.09,160.09,100.0
2026-04-06 16:50:00+00:00,160.92,160.92,160.92,160.92,100.0
2026-04-07 13:54:00+00:00,160.86,160.86,160.86,160.86,100.0
2026-04-07 15:53:00+00:00,160.13,160.13,160.13,160.13,100.0
2026-04-07 16:03:00+00:00,161.16,161.16,161.16,161.16,100.0
2026-04-07 16:23:00+00:00,160.73,160.75,160.73,160.75,300.0
2026-04-07 17:35:00+00:00,160.92,160.92,160.92,160.92,100.0
2026-04-09 14:15:00+00:00,164.36,164.36,164.36,164.36,100.0
2026-04-13 13:56:00+00:00,164.06,164.06,164.06,164.06,100.0
2026-04-14 19:59:00+00:00,166.98,166.98,166.98,166.98,102.0
2026-04-15 18:52:00+00:00,167.06,167.06,167.06,167.06,100.0
2026-04-15 19:59:00+00:00,166.99,166.99,166.99,166.99,303.0
2026-04-17 14:16:00+00:00,169.68,169.68,169.68,169.68,100.0
2026-04-21 13:50:00+00:00,171.45,171.45,171.45,171.45,100.0
2026-04-21 18:55:00+00:00,170.06,170.06,170.06,170.06,121.0
2026-04-21 19:59:00+00:00,169.47,169.47,169.47,169.47,400.0
2026-04-22 17:34:00+00:00,169.51,169.51,169.51,169.51,100.0
2026-04-23 14:24:00+00:00,169.95,169.95,169.95,169.95,200.0
2026-04-24 19:30:00+00:00,169.5,169.52,169.5,169.52,300.0
2026-05-05 19:59:00+00:00,171.08,171.08,171.08,171.08,129.0
2026-05-07 14:34:00+00:00,171.75,171.75,171.75,171.75,100.0
2026-05-11 19:44:00+00:00,171.72,171.74,171.72,171.74,500.0
2026-05-15 19:59:00+00:00,169.63,169.63,169.63,169.63,150.0
2026-05-18 19:06:00+00:00,170.06,170.07,170.06,170.07,200.0
2026-05-18 19:59:00+00:00,170.245,170.245,170.245,170.245,100.0
2026-05-19 16:48:00+00:00,169.72,169.72,169.72,169.72,162.0
2026-05-21 15:08:00+00:00,170.98,170.98,170.98,170.98,100.0
2026-05-21 16:36:00+00:00,171.04,171.04,171.04,171.04,100.0
2026-05-26 14:01:00+00:00,175.08,175.08,175.08,175.08,100.0
2026-05-26 16:21:00+00:00,175.1,175.1,175.1,175.1,100.0
2026-05-28 16:12:00+00:00,175.75,175.75,175.75,175.75,100.0
2026-05-28 16:14:00+00:00,175.75,175.75,175.75,175.75,100.0
2026-05-28 16:28:00+00:00,175.8,175.8,175.8,175.8,100.0
2026-05-28 17:36:00+00:00,175.62,175.62,175.62,175.62,100.0
2026-05-29 14:06:00+00:00,175.71,175.93,175.71,175.93,250.0
2026-05-29 17:39:00+00:00,175.98,176.13,175.97,175.98,429.0
2026-06-01 13:44:00+00:00,175.37,175.37,175.36,175.36,200.0
2026-06-01 13:45:00+00:00,175.34,175.34,175.34,175.34,100.0
2026-06-02 14:08:00+00:00,175.62,175.62,175.62,175.62,100.0
2026-06-02 18:49:00+00:00,176.53,176.53,176.53,176.53,108.0
